what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.101.R34x_v20081108-1950,org.eclipse.jdt.apt.pluggable.core,1258725279709
started,bundle,org.eclipse.jdt.core,3.4.4.v_894_R34x,org.eclipse.jdt.core,1258725279725
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1258725279725
started,bundle,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui,1258725279725
started,bundle,org.eclipse.jem,2.0.202.v200810282000,org.eclipse.jem,1258725279725
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1258725279725
started,bundle,org.eclipse.jst.j2ee,1.1.206.v200902052030,org.eclipse.jst.j2ee,1258725279725
started,bundle,org.eclipse.jst.j2ee.core,1.1.203.v200901221030,org.eclipse.jst.j2ee.core,1258725279725
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.203.v200901290400,org.eclipse.jst.j2ee.navigator.ui,1258725279725
started,bundle,org.eclipse.jst.j2ee.ui,1.1.206.v200901280857,org.eclipse.jst.j2ee.ui,1258725279725
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.201.v200807240600,org.eclipse.jst.j2ee.webservice,1258725279725
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.201.v200811062130,org.eclipse.jst.j2ee.webservice.ui,1258725279725
started,bundle,org.eclipse.jst.jee,1.0.103.v200901220530,org.eclipse.jst.jee,1258725279725
started,bundle,org.eclipse.jst.jee.ui,1.0.104.v200902040818,org.eclipse.jst.jee.ui,1258725279725
started,bundle,org.eclipse.jst.jsf.common,1.1.4.v20090128,org.eclipse.jst.jsf.common,1258725279725
started,bundle,org.eclipse.jst.jsf.core,1.1.103.v200902042324,org.eclipse.jst.jsf.core,1258725279725
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.bugzilla.core,1258725279725
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.bugzilla.ui,1258725279725
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.commons.net,1258725279725
started,bundle,org.eclipse.mylyn.commons.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.commons.ui,1258725279725
started,bundle,org.eclipse.mylyn.context.core,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.context.core,1258725279725
started,bundle,org.eclipse.mylyn.context.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.context.ui,1258725279725
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.monitor.ui,1258725279725
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.tasks.ui,1258725279725
started,bundle,org.eclipse.mylyn.team.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.team.ui,1258725279725
