what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.1.1.v200901140830,org.eclipse.datatools.sqltools.data.ui,1258724940357
stopped,bundle,org.eclipse.datatools.sqltools.data.core,1.0.1.v200902140515,org.eclipse.datatools.sqltools.data.core,1258724940357
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.0.0.v200901280500,org.eclipse.datatools.sqltools.tabledataeditor,1258724940357
stopped,bundle,org.eclipse.datatools.sqltools.result,1.0.0.v200902120900,org.eclipse.datatools.sqltools.result,1258724940357
stopped,bundle,org.eclipse.datatools.sqltools.sql,1.0.0.v200902031600,org.eclipse.datatools.sqltools.sql,1258724940372
stopped,bundle,org.eclipse.mylyn.commons.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.commons.ui,1258724940372
stopped,bundle,org.eclipse.xsd.editor,2.4.0.v200902171115,org.eclipse.xsd.editor,1258724940372
stopped,bundle,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.editors,1258724940372
stopped,bundle,org.eclipse.jdt.core.manipulation,1.2.0.v20080603-2000,org.eclipse.jdt.core.manipulation,1258724940372
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v200806060334,org.eclipse.datatools.enablement.postgresql.ui,1258724940372
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v200807220100,org.eclipse.datatools.enablement.hsqldb.ui,1258724940372
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v200805152355,org.eclipse.datatools.connectivity.db.generic.ui,1258724940372
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.iseries.ui,1.0.0.v200805160737,org.eclipse.datatools.enablement.ibm.db2.iseries.ui,1258724940372
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.zseries.ui,1.0.0.v200805160737,org.eclipse.datatools.enablement.ibm.db2.zseries.ui,1258724940372
stopped,bundle,org.eclipse.datatools.enablement.mysql.ui,1.0.0.v200805152355,org.eclipse.datatools.enablement.mysql.ui,1258724940372
stopped,bundle,org.eclipse.datatools.enablement.sap.maxdb.ui,1.0.0.v200805152355,org.eclipse.datatools.enablement.sap.maxdb.ui,1258724940372
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.1.v200807010433,org.eclipse.datatools.connectivity.apache.derby.ui,1258724940372
stopped,bundle,org.eclipse.datatools.connectivity.oda.flatfile.ui,3.0.8.v200812171046,org.eclipse.datatools.connectivity.oda.flatfile.ui,1258724940372
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.1.2.v200901191112,org.eclipse.datatools.enablement.oda.ws.ui,1258724940372
stopped,bundle,org.eclipse.datatools.enablement.oda.xml.ui,1.1.2.v200812171046,org.eclipse.datatools.enablement.oda.xml.ui,1258724940372
stopped,bundle,org.eclipse.datatools.connectivity.oda.design.ui,3.0.8.v200901061015,org.eclipse.datatools.connectivity.oda.design.ui,1258724940372
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.3.v200902120834,org.eclipse.datatools.connectivity.sqm.server.ui,1258724940372
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.1.3.v200902070558,org.eclipse.datatools.connectivity.sqm.core.ui,1258724940372
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v200810140349,org.eclipse.datatools.connectivity.ui.dse,1258724940372
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.luw.ui,1.0.1.v200806260315,org.eclipse.datatools.enablement.ibm.db2.luw.ui,1258724940372
