what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,5.0.2.200902130801,org.eclipse.cdt.managedbuilder.ui,1258732699489
stopped,bundle,org.eclipse.cdt.make.ui,5.0.1.200902130801,org.eclipse.cdt.make.ui,1258732699489
stopped,bundle,org.eclipse.cdt.ui.tests,5.0.2.200902130801,org.eclipse.cdt.ui.tests,1258732699489
stopped,bundle,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui,1258732699489
stopped,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1258732699489
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1258732699504
stopped,bundle,org.eclipse.team.cvs.ui,3.3.100.r34x_20090121,org.eclipse.team.cvs.ui,1258732699504
stopped,bundle,org.eclipse.team.ui,3.4.1.r34x_20080827,org.eclipse.team.ui,1258732699504
stopped,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1258732699504
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1258732699504
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.0.v200808140615,org.eclipse.datatools.sqltools.debugger.core,1258732699504
stopped,bundle,org.eclipse.datatools.sqltools.db.derby,1.0.0.v200805152355,org.eclipse.datatools.sqltools.db.derby,1258732699504
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor,1.0.0.v200807211830,org.eclipse.datatools.sqltools.routineeditor,1258732699504
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200806260315,org.eclipse.datatools.enablement.sybase.ase.ui,1258732699504
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.1.v200901170012,org.eclipse.datatools.enablement.sybase.ase,1258732699504
stopped,bundle,org.eclipse.datatools.sqltools.db.generic,1.0.0.v200902031600,org.eclipse.datatools.sqltools.db.generic,1258732699504
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase.asa.ui,1258732699504
stopped,bundle,org.eclipse.datatools.sqltools.tablewizard,1.0.0.v200808140615,org.eclipse.datatools.sqltools.tablewizard,1258732699504
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.0.0.v200808140615,org.eclipse.datatools.sqltools.ddlgen.ui,1258732699504
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.0.v200901280650,org.eclipse.datatools.sqltools.sqlbuilder,1258732699504
stopped,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.0.v200901151810,org.eclipse.datatools.sqltools.sqlscrapbook,1258732699504
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.0.0.v200901220945,org.eclipse.datatools.sqltools.sqleditor,1258732699504
stopped,bundle,org.eclipse.wst.server.preview.adapter,1.0.101.v20080730,org.eclipse.wst.server.preview.adapter,1258732699504
stopped,bundle,org.eclipse.wst.server.http.ui,1.0.100.v200805140145,org.eclipse.wst.server.http.ui,1258732699504
stopped,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1258732699504
